CSDUID,CSD,Period,IndicatorSummaryDescription,Age,Age Group,Gender,UnitOfMeasure,OriginalValue,,,,Total Population
4811061,Edmonton,2001,Population,7,9-May,Male,,4268,,,,
4811061,Edmonton,2002,Population,7,9-May,Male,,4184,,,,
4811061,Edmonton,2003,Population,7,9-May,Male,,4232,,,,
4811061,Edmonton,2004,Population,7,9-May,Male,,4129,,,,
4811061,Edmonton,2005,Population,7,9-May,Male,,4029,,,,
4811061,Edmonton,2006,Population,7,9-May,Male,,4144,,,,
4811061,Edmonton,2007,Population,7,9-May,Male,,4077,,,,
4811061,Edmonton,2008,Population,7,9-May,Male,,4078,,,,
4811061,Edmonton,2009,Population,7,9-May,Male,,4081,,,,
4811061,Edmonton,2010,Population,7,9-May,Male,,4164,,,,
4811061,Edmonton,2011,Population,7,9-May,Male,,4491,,,,
4811061,Edmonton,2012,Population,7,9-May,Male,,4494,,,,
4811061,Edmonton,2013,Population,7,9-May,Male,,4811,,,,
4811061,Edmonton,2014,Population,7,9-May,Male,,5281,,,,
4811061,Edmonton,2015,Population,7,9-May,Male,,5601,,,,
4811061,Edmonton,2016,Population,7,9-May,Male,,5685,,,,
4811061,Edmonton,2017,Population,7,9-May,Male,,5917,,,,
4811061,Edmonton,2018,Population,7,9-May,Male,,6047,,,,
4811061,Edmonton,2019,Population,7,9-May,Male,,6224,,,,
4811061,Edmonton,2020,Population,7,9-May,Male,,6451,,,,
4811061,Edmonton,2021,Population,7,9-May,Male,,6448,,,,
4811061,Edmonton,2022,Population,7,9-May,Male,,6823,,,,
4811061,Edmonton,2023,Population,7,9-May,Male,,6960,,,,
4811061,Edmonton,2001,Population,70,70-74,Female,,2421,,,,
4811061,Edmonton,2002,Population,70,70-74,Female,,2375,,,,
4811061,Edmonton,2003,Population,70,70-74,Female,,2359,,,,
4811061,Edmonton,2004,Population,70,70-74,Female,,2342,,,,
4811061,Edmonton,2005,Population,70,70-74,Female,,2377,,,,
4811061,Edmonton,2006,Population,70,70-74,Female,,2419,,,,
4811061,Edmonton,2007,Population,70,70-74,Female,,2404,,,,
4811061,Edmonton,2008,Population,70,70-74,Female,,2398,,,,
4811061,Edmonton,2009,Population,70,70-74,Female,,2377,,,,
4811061,Edmonton,2010,Population,70,70-74,Female,,2477,,,,
4811061,Edmonton,2011,Population,70,70-74,Female,,2498,,,,
4811061,Edmonton,2012,Population,70,70-74,Female,,2532,,,,
4811061,Edmonton,2013,Population,70,70-74,Female,,2604,,,,
4811061,Edmonton,2014,Population,70,70-74,Female,,2650,,,,
4811061,Edmonton,2015,Population,70,70-74,Female,,2787,,,,
4811061,Edmonton,2016,Population,70,70-74,Female,,3022,,,,
4811061,Edmonton,2017,Population,70,70-74,Female,,3521,,,,
4811061,Edmonton,2018,Population,70,70-74,Female,,3586,,,,
4811061,Edmonton,2019,Population,70,70-74,Female,,3699,,,,
4811061,Edmonton,2020,Population,70,70-74,Female,,3993,,,,
4811061,Edmonton,2021,Population,70,70-74,Female,,4007,,,,
4811061,Edmonton,2022,Population,70,70-74,Female,,4256,,,,
4811061,Edmonton,2023,Population,70,70-74,Female,,4600,,,,
4811061,Edmonton,2001,Population,70,70-74,Male,,2123,,,,
4811061,Edmonton,2002,Population,70,70-74,Male,,2068,,,,
4811061,Edmonton,2003,Population,70,70-74,Male,,2030,,,,
4811061,Edmonton,2004,Population,70,70-74,Male,,1996,,,,
4811061,Edmonton,2005,Population,70,70-74,Male,,2022,,,,
4811061,Edmonton,2006,Population,70,70-74,Male,,2016,,,,
4811061,Edmonton,2007,Population,70,70-74,Male,,1957,,,,
4811061,Edmonton,2008,Population,70,70-74,Male,,2026,,,,
4811061,Edmonton,2009,Population,70,70-74,Male,,2013,,,,
4811061,Edmonton,2010,Population,70,70-74,Male,,2035,,,,
4811061,Edmonton,2011,Population,70,70-74,Male,,2178,,,,
4811061,Edmonton,2012,Population,70,70-74,Male,,2182,,,,
4811061,Edmonton,2013,Population,70,70-74,Male,,2376,,,,
4811061,Edmonton,2014,Population,70,70-74,Male,,2421,,,,
4811061,Edmonton,2015,Population,70,70-74,Male,,2486,,,,
4811061,Edmonton,2016,Population,70,70-74,Male,,2682,,,,
4811061,Edmonton,2017,Population,70,70-74,Male,,3224,,,,
4811061,Edmonton,2018,Population,70,70-74,Male,,3362,,,,
4811061,Edmonton,2019,Population,70,70-74,Male,,3429,,,,
4811061,Edmonton,2020,Population,70,70-74,Male,,3580,,,,
4811061,Edmonton,2021,Population,70,70-74,Male,,3802,,,,
4811061,Edmonton,2022,Population,70,70-74,Male,,3907,,,,
4811061,Edmonton,2023,Population,70,70-74,Male,,4239,,,,
4811061,Edmonton,2001,Population,71,70-74,Female,,2319,,,,
4811061,Edmonton,2002,Population,71,70-74,Female,,2379,,,,
4811061,Edmonton,2003,Population,71,70-74,Female,,2332,,,,
4811061,Edmonton,2004,Population,71,70-74,Female,,2316,,,,
4811061,Edmonton,2005,Population,71,70-74,Female,,2295,,,,
4811061,Edmonton,2006,Population,71,70-74,Female,,2352,,,,
4811061,Edmonton,2007,Population,71,70-74,Female,,2395,,,,
4811061,Edmonton,2008,Population,71,70-74,Female,,2375,,,,
4811061,Edmonton,2009,Population,71,70-74,Female,,2384,,,,
4811061,Edmonton,2010,Population,71,70-74,Female,,2344,,,,
4811061,Edmonton,2011,Population,71,70-74,Female,,2423,,,,
4811061,Edmonton,2012,Population,71,70-74,Female,,2462,,,,
4811061,Edmonton,2013,Population,71,70-74,Female,,2520,,,,
4811061,Edmonton,2014,Population,71,70-74,Female,,2574,,,,
4811061,Edmonton,2015,Population,71,70-74,Female,,2607,,,,
4811061,Edmonton,2016,Population,71,70-74,Female,,2766,,,,
4811061,Edmonton,2017,Population,71,70-74,Female,,3021,,,,
4811061,Edmonton,2018,Population,71,70-74,Female,,3501,,,,
4811061,Edmonton,2019,Population,71,70-74,Female,,3642,,,,
4811061,Edmonton,2020,Population,71,70-74,Female,,3663,,,,
4811061,Edmonton,2021,Population,71,70-74,Female,,3929,,,,
4811061,Edmonton,2022,Population,71,70-74,Female,,4012,,,,
4811061,Edmonton,2023,Population,71,70-74,Female,,4290,,,,
4811061,Edmonton,2001,Population,71,70-74,Male,,2017,,,,
4811061,Edmonton,2002,Population,71,70-74,Male,,2069,,,,
4811061,Edmonton,2003,Population,71,70-74,Male,,1988,,,,
4811061,Edmonton,2004,Population,71,70-74,Male,,1950,,,,
4811061,Edmonton,2005,Population,71,70-74,Male,,1931,,,,
4811061,Edmonton,2006,Population,71,70-74,Male,,1968,,,,
4811061,Edmonton,2007,Population,71,70-74,Male,,1990,,,,
4811061,Edmonton,2008,Population,71,70-74,Male,,1914,,,,
4811061,Edmonton,2009,Population,71,70-74,Male,,2009,,,,
4811061,Edmonton,2010,Population,71,70-74,Male,,1976,,,,
4811061,Edmonton,2011,Population,71,70-74,Male,,1994,,,,
4811061,Edmonton,2012,Population,71,70-74,Male,,2116,,,,
4811061,Edmonton,2013,Population,71,70-74,Male,,2088,,,,
4811061,Edmonton,2014,Population,71,70-74,Male,,2284,,,,
4811061,Edmonton,2015,Population,71,70-74,Male,,2345,,,,
4811061,Edmonton,2016,Population,71,70-74,Male,,2407,,,,
4811061,Edmonton,2017,Population,71,70-74,Male,,2625,,,,
4811061,Edmonton,2018,Population,71,70-74,Male,,3177,,,,
4811061,Edmonton,2019,Population,71,70-74,Male,,3369,,,,
4811061,Edmonton,2020,Population,71,70-74,Male,,3396,,,,
4811061,Edmonton,2021,Population,71,70-74,Male,,3522,,,,
4811061,Edmonton,2022,Population,71,70-74,Male,,3753,,,,
4811061,Edmonton,2023,Population,71,70-74,Male,,3882,,,,
4811061,Edmonton,2001,Population,72,70-74,Female,,2312,,,,
4811061,Edmonton,2002,Population,72,70-74,Female,,2362,,,,
4811061,Edmonton,2003,Population,72,70-74,Female,,2407,,,,
4811061,Edmonton,2004,Population,72,70-74,Female,,2360,,,,
4811061,Edmonton,2005,Population,72,70-74,Female,,2349,,,,
4811061,Edmonton,2006,Population,72,70-74,Female,,2311,,,,
4811061,Edmonton,2007,Population,72,70-74,Female,,2289,,,,
4811061,Edmonton,2008,Population,72,70-74,Female,,2331,,,,
4811061,Edmonton,2009,Population,72,70-74,Female,,2326,,,,
4811061,Edmonton,2010,Population,72,70-74,Female,,2352,,,,
4811061,Edmonton,2011,Population,72,70-74,Female,,2322,,,,
4811061,Edmonton,2012,Population,72,70-74,Female,,2459,,,,
4811061,Edmonton,2013,Population,72,70-74,Female,,2496,,,,
4811061,Edmonton,2014,Population,72,70-74,Female,,2565,,,,
4811061,Edmonton,2015,Population,72,70-74,Female,,2612,,,,
4811061,Edmonton,2016,Population,72,70-74,Female,,2625,,,,
4811061,Edmonton,2017,Population,72,70-74,Female,,2744,,,,
4811061,Edmonton,2018,Population,72,70-74,Female,,2981,,,,
4811061,Edmonton,2019,Population,72,70-74,Female,,3514,,,,
4811061,Edmonton,2020,Population,72,70-74,Female,,3598,,,,
4811061,Edmonton,2021,Population,72,70-74,Female,,3618,,,,
4811061,Edmonton,2022,Population,72,70-74,Female,,3890,,,,
4811061,Edmonton,2023,Population,72,70-74,Female,,4018,,,,
4811061,Edmonton,2001,Population,72,70-74,Male,,1864,,,,
4811061,Edmonton,2002,Population,72,70-74,Male,,2006,,,,
4811061,Edmonton,2003,Population,72,70-74,Male,,2070,,,,
4811061,Edmonton,2004,Population,72,70-74,Male,,1980,,,,
4811061,Edmonton,2005,Population,72,70-74,Male,,1943,,,,
4811061,Edmonton,2006,Population,72,70-74,Male,,1932,,,,
4811061,Edmonton,2007,Population,72,70-74,Male,,1911,,,,
4811061,Edmonton,2008,Population,72,70-74,Male,,1935,,,,
4811061,Edmonton,2009,Population,72,70-74,Male,,1850,,,,
4811061,Edmonton,2010,Population,72,70-74,Male,,1958,,,,
4811061,Edmonton,2011,Population,72,70-74,Male,,1928,,,,
4811061,Edmonton,2012,Population,72,70-74,Male,,1918,,,,
4811061,Edmonton,2013,Population,72,70-74,Male,,2070,,,,
4811061,Edmonton,2014,Population,72,70-74,Male,,1993,,,,
4811061,Edmonton,2015,Population,72,70-74,Male,,2187,,,,
4811061,Edmonton,2016,Population,72,70-74,Male,,2277,,,,
4811061,Edmonton,2017,Population,72,70-74,Male,,2363,,,,
4811061,Edmonton,2018,Population,72,70-74,Male,,2550,,,,
4811061,Edmonton,2019,Population,72,70-74,Male,,3132,,,,
4811061,Edmonton,2020,Population,72,70-74,Male,,3315,,,,
4811061,Edmonton,2021,Population,72,70-74,Male,,3304,,,,
4811061,Edmonton,2022,Population,72,70-74,Male,,3456,,,,
4811061,Edmonton,2023,Population,72,70-74,Male,,3727,,,,
4811061,Edmonton,2001,Population,73,70-74,Female,,2173,,,,
4811061,Edmonton,2002,Population,73,70-74,Female,,2218,,,,
4811061,Edmonton,2003,Population,73,70-74,Female,,2260,,,,
4811061,Edmonton,2004,Population,73,70-74,Female,,2315,,,,
4811061,Edmonton,2005,Population,73,70-74,Female,,2260,,,,
4811061,Edmonton,2006,Population,73,70-74,Female,,2254,,,,
4811061,Edmonton,2007,Population,73,70-74,Female,,2224,,,,
4811061,Edmonton,2008,Population,73,70-74,Female,,2179,,,,
4811061,Edmonton,2009,Population,73,70-74,Female,,2229,,,,
4811061,Edmonton,2010,Population,73,70-74,Female,,2236,,,,
4811061,Edmonton,2011,Population,73,70-74,Female,,2271,,,,
4811061,Edmonton,2012,Population,73,70-74,Female,,2250,,,,
4811061,Edmonton,2013,Population,73,70-74,Female,,2382,,,,
4811061,Edmonton,2014,Population,73,70-74,Female,,2402,,,,
4811061,Edmonton,2015,Population,73,70-74,Female,,2479,,,,
4811061,Edmonton,2016,Population,73,70-74,Female,,2532,,,,
4811061,Edmonton,2017,Population,73,70-74,Female,,2593,,,,
4811061,Edmonton,2018,Population,73,70-74,Female,,2712,,,,
4811061,Edmonton,2019,Population,73,70-74,Female,,2971,,,,
4811061,Edmonton,2020,Population,73,70-74,Female,,3480,,,,
4811061,Edmonton,2021,Population,73,70-74,Female,,3485,,,,
4811061,Edmonton,2022,Population,73,70-74,Female,,3574,,,,
4811061,Edmonton,2023,Population,73,70-74,Female,,3900,,,,
4811061,Edmonton,2001,Population,73,70-74,Male,,1753,,,,
4811061,Edmonton,2002,Population,73,70-74,Male,,1771,,,,
4811061,Edmonton,2003,Population,73,70-74,Male,,1880,,,,
4811061,Edmonton,2004,Population,73,70-74,Male,,1946,,,,
4811061,Edmonton,2005,Population,73,70-74,Male,,1869,,,,
4811061,Edmonton,2006,Population,73,70-74,Male,,1832,,,,
4811061,Edmonton,2007,Population,73,70-74,Male,,1844,,,,
4811061,Edmonton,2008,Population,73,70-74,Male,,1821,,,,
4811061,Edmonton,2009,Population,73,70-74,Male,,1854,,,,
4811061,Edmonton,2010,Population,73,70-74,Male,,1764,,,,
4811061,Edmonton,2011,Population,73,70-74,Male,,1877,,,,
4811061,Edmonton,2012,Population,73,70-74,Male,,1919,,,,
4811061,Edmonton,2013,Population,73,70-74,Male,,1911,,,,
4811061,Edmonton,2014,Population,73,70-74,Male,,2073,,,,
4811061,Edmonton,2015,Population,73,70-74,Male,,1964,,,,
4811061,Edmonton,2016,Population,73,70-74,Male,,2140,,,,
4811061,Edmonton,2017,Population,73,70-74,Male,,2252,,,,
4811061,Edmonton,2018,Population,73,70-74,Male,,2302,,,,
4811061,Edmonton,2019,Population,73,70-74,Male,,2522,,,,
4811061,Edmonton,2020,Population,73,70-74,Male,,3109,,,,
4811061,Edmonton,2021,Population,73,70-74,Male,,3236,,,,
4811061,Edmonton,2022,Population,73,70-74,Male,,3267,,,,
4811061,Edmonton,2023,Population,73,70-74,Male,,3451,,,,
4811061,Edmonton,2001,Population,74,70-74,Female,,2091,,,,
4811061,Edmonton,2002,Population,74,70-74,Female,,2150,,,,
4811061,Edmonton,2003,Population,74,70-74,Female,,2205,,,,
4811061,Edmonton,2004,Population,74,70-74,Female,,2243,,,,
4811061,Edmonton,2005,Population,74,70-74,Female,,2298,,,,
4811061,Edmonton,2006,Population,74,70-74,Female,,2244,,,,
4811061,Edmonton,2007,Population,74,70-74,Female,,2216,,,,
4811061,Edmonton,2008,Population,74,70-74,Female,,2186,,,,
4811061,Edmonton,2009,Population,74,70-74,Female,,2139,,,,
4811061,Edmonton,2010,Population,74,70-74,Female,,2191,,,,
4811061,Edmonton,2011,Population,74,70-74,Female,,2212,,,,
4811061,Edmonton,2012,Population,74,70-74,Female,,2251,,,,
4811061,Edmonton,2013,Population,74,70-74,Female,,2231,,,,
4811061,Edmonton,2014,Population,74,70-74,Female,,2371,,,,
4811061,Edmonton,2015,Population,74,70-74,Female,,2391,,,,
4811061,Edmonton,2016,Population,74,70-74,Female,,2495,,,,
4811061,Edmonton,2017,Population,74,70-74,Female,,2509,,,,
4811061,Edmonton,2018,Population,74,70-74,Female,,2554,,,,
4811061,Edmonton,2019,Population,74,70-74,Female,,2720,,,,
4811061,Edmonton,2020,Population,74,70-74,Female,,2958,,,,
4811061,Edmonton,2021,Population,74,70-74,Female,,3377,,,,
4811061,Edmonton,2022,Population,74,70-74,Female,,3452,,,,
4811061,Edmonton,2023,Population,74,70-74,Female,,3575,,,,
4811061,Edmonton,2001,Population,74,70-74,Male,,1609,,,,
4811061,Edmonton,2002,Population,74,70-74,Male,,1723,,,,
4811061,Edmonton,2003,Population,74,70-74,Male,,1727,,,,
4811061,Edmonton,2004,Population,74,70-74,Male,,1841,,,,
4811061,Edmonton,2005,Population,74,70-74,Male,,1912,,,,
4811061,Edmonton,2006,Population,74,70-74,Male,,1855,,,,
4811061,Edmonton,2007,Population,74,70-74,Male,,1818,,,,
4811061,Edmonton,2008,Population,74,70-74,Male,,1812,,,,
4811061,Edmonton,2009,Population,74,70-74,Male,,1809,,,,
4811061,Edmonton,2010,Population,74,70-74,Male,,1846,,,,
4811061,Edmonton,2011,Population,74,70-74,Male,,1761,,,,
4811061,Edmonton,2012,Population,74,70-74,Male,,1861,,,,
4811061,Edmonton,2013,Population,74,70-74,Male,,1900,,,,
4811061,Edmonton,2014,Population,74,70-74,Male,,1892,,,,
4811061,Edmonton,2015,Population,74,70-74,Male,,2053,,,,
4811061,Edmonton,2016,Population,74,70-74,Male,,1942,,,,
4811061,Edmonton,2017,Population,74,70-74,Male,,2120,,,,
4811061,Edmonton,2018,Population,74,70-74,Male,,2213,,,,
4811061,Edmonton,2019,Population,74,70-74,Male,,2268,,,,
4811061,Edmonton,2020,Population,74,70-74,Male,,2455,,,,
4811061,Edmonton,2021,Population,74,70-74,Male,,2958,,,,
4811061,Edmonton,2022,Population,74,70-74,Male,,3152,,,,
4811061,Edmonton,2023,Population,74,70-74,Male,,3230,,,,
4811061,Edmonton,2001,Population,75,75-79,Female,,2038,,,,
4811061,Edmonton,2002,Population,75,75-79,Female,,2076,,,,
4811061,Edmonton,2003,Population,75,75-79,Female,,2112,,,,
4811061,Edmonton,2004,Population,75,75-79,Female,,2150,,,,
4811061,Edmonton,2005,Population,75,75-79,Female,,2211,,,,
4811061,Edmonton,2006,Population,75,75-79,Female,,2260,,,,
4811061,Edmonton,2007,Population,75,75-79,Female,,2258,,,,
4811061,Edmonton,2008,Population,75,75-79,Female,,2239,,,,
4811061,Edmonton,2009,Population,75,75-79,Female,,2214,,,,
4811061,Edmonton,2010,Population,75,75-79,Female,,2163,,,,
4811061,Edmonton,2011,Population,75,75-79,Female,,2212,,,,
4811061,Edmonton,2012,Population,75,75-79,Female,,2179,,,,
4811061,Edmonton,2013,Population,75,75-79,Female,,2230,,,,
4811061,Edmonton,2014,Population,75,75-79,Female,,2200,,,,
4811061,Edmonton,2015,Population,75,75-79,Female,,2339,,,,
4811061,Edmonton,2016,Population,75,75-79,Female,,2352,,,,
4811061,Edmonton,2017,Population,75,75-79,Female,,2456,,,,
4811061,Edmonton,2018,Population,75,75-79,Female,,2451,,,,
4811061,Edmonton,2019,Population,75,75-79,Female,,2524,,,,
4811061,Edmonton,2020,Population,75,75-79,Female,,2681,,,,
4811061,Edmonton,2021,Population,75,75-79,Female,,2886,,,,
4811061,Edmonton,2022,Population,75,75-79,Female,,3316,,,,
4811061,Edmonton,2023,Population,75,75-79,Female,,3414,,,,
4811061,Edmonton,2001,Population,75,75-79,Male,,1572,,,,
4811061,Edmonton,2002,Population,75,75-79,Male,,1569,,,,
4811061,Edmonton,2003,Population,75,75-79,Male,,1677,,,,
4811061,Edmonton,2004,Population,75,75-79,Male,,1676,,,,
4811061,Edmonton,2005,Population,75,75-79,Male,,1797,,,,
4811061,Edmonton,2006,Population,75,75-79,Male,,1846,,,,
4811061,Edmonton,2007,Population,75,75-79,Male,,1768,,,,
4811061,Edmonton,2008,Population,75,75-79,Male,,1708,,,,
4811061,Edmonton,2009,Population,75,75-79,Male,,1711,,,,
4811061,Edmonton,2010,Population,75,75-79,Male,,1727,,,,
4811061,Edmonton,2011,Population,75,75-79,Male,,1740,,,,
4811061,Edmonton,2012,Population,75,75-79,Male,,1680,,,,
4811061,Edmonton,2013,Population,75,75-79,Male,,1791,,,,
4811061,Edmonton,2014,Population,75,75-79,Male,,1808,,,,
4811061,Edmonton,2015,Population,75,75-79,Male,,1788,,,,
4811061,Edmonton,2016,Population,75,75-79,Male,,1957,,,,
4811061,Edmonton,2017,Population,75,75-79,Male,,1893,,,,
4811061,Edmonton,2018,Population,75,75-79,Male,,2068,,,,
4811061,Edmonton,2019,Population,75,75-79,Male,,2184,,,,
4811061,Edmonton,2020,Population,75,75-79,Male,,2205,,,,
4811061,Edmonton,2021,Population,75,75-79,Male,,2373,,,,
4811061,Edmonton,2022,Population,75,75-79,Male,,2881,,,,
4811061,Edmonton,2023,Population,75,75-79,Male,,3115,,,,
4811061,Edmonton,2001,Population,76,75-79,Female,,1919,,,,
4811061,Edmonton,2002,Population,76,75-79,Female,,1984,,,,
4811061,Edmonton,2003,Population,76,75-79,Female,,2023,,,,
4811061,Edmonton,2004,Population,76,75-79,Female,,2043,,,,
4811061,Edmonton,2005,Population,76,75-79,Female,,2084,,,,
4811061,Edmonton,2006,Population,76,75-79,Female,,2151,,,,
4811061,Edmonton,2007,Population,76,75-79,Female,,2204,,,,
4811061,Edmonton,2008,Population,76,75-79,Female,,2138,,,,
4811061,Edmonton,2009,Population,76,75-79,Female,,2133,,,,
4811061,Edmonton,2010,Population,76,75-79,Female,,2115,,,,
4811061,Edmonton,2011,Population,76,75-79,Female,,2060,,,,
4811061,Edmonton,2012,Population,76,75-79,Female,,2107,,,,
4811061,Edmonton,2013,Population,76,75-79,Female,,2078,,,,
4811061,Edmonton,2014,Population,76,75-79,Female,,2124,,,,
4811061,Edmonton,2015,Population,76,75-79,Female,,2095,,,,
4811061,Edmonton,2016,Population,76,75-79,Female,,2229,,,,
4811061,Edmonton,2017,Population,76,75-79,Female,,2301,,,,
4811061,Edmonton,2018,Population,76,75-79,Female,,2401,,,,
4811061,Edmonton,2019,Population,76,75-79,Female,,2415,,,,
4811061,Edmonton,2020,Population,76,75-79,Female,,2477,,,,
4811061,Edmonton,2021,Population,76,75-79,Female,,2625,,,,
4811061,Edmonton,2022,Population,76,75-79,Female,,2846,,,,
4811061,Edmonton,2023,Population,76,75-79,Female,,3292,,,,
4811061,Edmonton,2001,Population,76,75-79,Male,,1438,,,,
4811061,Edmonton,2002,Population,76,75-79,Male,,1506,,,,
4811061,Edmonton,2003,Population,76,75-79,Male,,1516,,,,
4811061,Edmonton,2004,Population,76,75-79,Male,,1616,,,,
4811061,Edmonton,2005,Population,76,75-79,Male,,1620,,,,
4811061,Edmonton,2006,Population,76,75-79,Male,,1719,,,,
4811061,Edmonton,2007,Population,76,75-79,Male,,1781,,,,
4811061,Edmonton,2008,Population,76,75-79,Male,,1686,,,,
4811061,Edmonton,2009,Population,76,75-79,Male,,1612,,,,
4811061,Edmonton,2010,Population,76,75-79,Male,,1615,,,,
4811061,Edmonton,2011,Population,76,75-79,Male,,1658,,,,
4811061,Edmonton,2012,Population,76,75-79,Male,,1713,,,,
4811061,Edmonton,2013,Population,76,75-79,Male,,1652,,,,
4811061,Edmonton,2014,Population,76,75-79,Male,,1770,,,,
4811061,Edmonton,2015,Population,76,75-79,Male,,1773,,,,
4811061,Edmonton,2016,Population,76,75-79,Male,,1756,,,,
4811061,Edmonton,2017,Population,76,75-79,Male,,1911,,,,
4811061,Edmonton,2018,Population,76,75-79,Male,,1854,,,,
4811061,Edmonton,2019,Population,76,75-79,Male,,2034,,,,
4811061,Edmonton,2020,Population,76,75-79,Male,,2163,,,,
4811061,Edmonton,2021,Population,76,75-79,Male,,2096,,,,
4811061,Edmonton,2022,Population,76,75-79,Male,,2324,,,,
4811061,Edmonton,2023,Population,76,75-79,Male,,2823,,,,
4811061,Edmonton,2001,Population,77,75-79,Female,,1928,,,,
4811061,Edmonton,2002,Population,77,75-79,Female,,1959,,,,
4811061,Edmonton,2003,Population,77,75-79,Female,,2005,,,,
4811061,Edmonton,2004,Population,77,75-79,Female,,2051,,,,
4811061,Edmonton,2005,Population,77,75-79,Female,,2062,,,,
4811061,Edmonton,2006,Population,77,75-79,Female,,2105,,,,
4811061,Edmonton,2007,Population,77,75-79,Female,,2134,,,,
4811061,Edmonton,2008,Population,77,75-79,Female,,2192,,,,
4811061,Edmonton,2009,Population,77,75-79,Female,,2078,,,,
4811061,Edmonton,2010,Population,77,75-79,Female,,2096,,,,
4811061,Edmonton,2011,Population,77,75-79,Female,,2090,,,,
4811061,Edmonton,2012,Population,77,75-79,Female,,2052,,,,
4811061,Edmonton,2013,Population,77,75-79,Female,,2111,,,,
4811061,Edmonton,2014,Population,77,75-79,Female,,2090,,,,
4811061,Edmonton,2015,Population,77,75-79,Female,,2126,,,,
4811061,Edmonton,2016,Population,77,75-79,Female,,2106,,,,
4811061,Edmonton,2017,Population,77,75-79,Female,,2195,,,,
4811061,Edmonton,2018,Population,77,75-79,Female,,2276,,,,
4811061,Edmonton,2019,Population,77,75-79,Female,,2367,,,,
4811061,Edmonton,2020,Population,77,75-79,Female,,2378,,,,
4811061,Edmonton,2021,Population,77,75-79,Female,,2407,,,,
4811061,Edmonton,2022,Population,77,75-79,Female,,2572,,,,
4811061,Edmonton,2023,Population,77,75-79,Female,,2834,,,,
4811061,Edmonton,2001,Population,77,75-79,Male,,1341,,,,
4811061,Edmonton,2002,Population,77,75-79,Male,,1376,,,,
4811061,Edmonton,2003,Population,77,75-79,Male,,1478,,,,
4811061,Edmonton,2004,Population,77,75-79,Male,,1480,,,,
4811061,Edmonton,2005,Population,77,75-79,Male,,1571,,,,
4811061,Edmonton,2006,Population,77,75-79,Male,,1583,,,,
4811061,Edmonton,2007,Population,77,75-79,Male,,1711,,,,
4811061,Edmonton,2008,Population,77,75-79,Male,,1767,,,,
4811061,Edmonton,2009,Population,77,75-79,Male,,1666,,,,
4811061,Edmonton,2010,Population,77,75-79,Male,,1570,,,,
4811061,Edmonton,2011,Population,77,75-79,Male,,1576,,,,
4811061,Edmonton,2012,Population,77,75-79,Male,,1589,,,,
4811061,Edmonton,2013,Population,77,75-79,Male,,1646,,,,
4811061,Edmonton,2014,Population,77,75-79,Male,,1563,,,,
4811061,Edmonton,2015,Population,77,75-79,Male,,1697,,,,
4811061,Edmonton,2016,Population,77,75-79,Male,,1684,,,,
4811061,Edmonton,2017,Population,77,75-79,Male,,1703,,,,
4811061,Edmonton,2018,Population,77,75-79,Male,,1865,,,,
4811061,Edmonton,2019,Population,77,75-79,Male,,1807,,,,
4811061,Edmonton,2020,Population,77,75-79,Male,,1968,,,,
4811061,Edmonton,2021,Population,77,75-79,Male,,2045,,,,
4811061,Edmonton,2022,Population,77,75-79,Male,,2019,,,,
4811061,Edmonton,2023,Population,77,75-79,Male,,2254,,,,
4811061,Edmonton,2001,Population,78,75-79,Female,,1761,,,,
4811061,Edmonton,2002,Population,78,75-79,Female,,1834,,,,
4811061,Edmonton,2003,Population,78,75-79,Female,,1856,,,,
4811061,Edmonton,2004,Population,78,75-79,Female,,1903,,,,
4811061,Edmonton,2005,Population,78,75-79,Female,,1946,,,,
4811061,Edmonton,2006,Population,78,75-79,Female,,1944,,,,
4811061,Edmonton,2007,Population,78,75-79,Female,,2003,,,,
4811061,Edmonton,2008,Population,78,75-79,Female,,2042,,,,
4811061,Edmonton,2009,Population,78,75-79,Female,,2097,,,,
4811061,Edmonton,2010,Population,78,75-79,Female,,1949,,,,
4811061,Edmonton,2011,Population,78,75-79,Female,,2004,,,,
4811061,Edmonton,2012,Population,78,75-79,Female,,1988,,,,
4811061,Edmonton,2013,Population,78,75-79,Female,,1964,,,,
4811061,Edmonton,2014,Population,78,75-79,Female,,2021,,,,
4811061,Edmonton,2015,Population,78,75-79,Female,,1992,,,,
4811061,Edmonton,2016,Population,78,75-79,Female,,2033,,,,
4811061,Edmonton,2017,Population,78,75-79,Female,,2049,,,,
4811061,Edmonton,2018,Population,78,75-79,Female,,2160,,,,
4811061,Edmonton,2019,Population,78,75-79,Female,,2230,,,,
4811061,Edmonton,2020,Population,78,75-79,Female,,2324,,,,
4811061,Edmonton,2021,Population,78,75-79,Female,,2303,,,,
4811061,Edmonton,2022,Population,78,75-79,Female,,2345,,,,
4811061,Edmonton,2023,Population,78,75-79,Female,,2531,,,,
4811061,Edmonton,2001,Population,78,75-79,Male,,1272,,,,
4811061,Edmonton,2002,Population,78,75-79,Male,,1307,,,,
4811061,Edmonton,2003,Population,78,75-79,Male,,1326,,,,
4811061,Edmonton,2004,Population,78,75-79,Male,,1434,,,,
4811061,Edmonton,2005,Population,78,75-79,Male,,1435,,,,
4811061,Edmonton,2006,Population,78,75-79,Male,,1514,,,,
4811061,Edmonton,2007,Population,78,75-79,Male,,1523,,,,
4811061,Edmonton,2008,Population,78,75-79,Male,,1640,,,,
