CSDUID,CSD,Period,IndicatorSummaryDescription,Age,Age Group,Gender,UnitOfMeasure,OriginalValue,,,,Total Population
4806016,Calgary,2005,Population,36,35-39,Female,,7883,,,,
4806016,Calgary,2006,Population,36,35-39,Female,,8265,,,,
4806016,Calgary,2007,Population,36,35-39,Female,,8607,,,,
4806016,Calgary,2008,Population,36,35-39,Female,,8596,,,,
4806016,Calgary,2009,Population,36,35-39,Female,,8834,,,,
4806016,Calgary,2010,Population,36,35-39,Female,,8853,,,,
4806016,Calgary,2011,Population,36,35-39,Female,,9016,,,,
4806016,Calgary,2012,Population,36,35-39,Female,,9485,,,,
4806016,Calgary,2013,Population,36,35-39,Female,,9687,,,,
4806016,Calgary,2014,Population,36,35-39,Female,,10142,,,,
4806016,Calgary,2015,Population,36,35-39,Female,,10522,,,,
4806016,Calgary,2016,Population,36,35-39,Female,,11036,,,,
4806016,Calgary,2017,Population,36,35-39,Female,,11036,,,,
4806016,Calgary,2018,Population,36,35-39,Female,,11379,,,,
4806016,Calgary,2019,Population,36,35-39,Female,,11506,,,,
4806016,Calgary,2020,Population,36,35-39,Female,,11843,,,,
4806016,Calgary,2021,Population,36,35-39,Female,,11740,,,,
4806016,Calgary,2022,Population,36,35-39,Female,,11957,,,,
4806016,Calgary,2023,Population,36,35-39,Female,,12642,,,,
4806016,Calgary,2001,Population,36,35-39,Male,,8390,,,,
4806016,Calgary,2002,Population,36,35-39,Male,,8099,,,,
4806016,Calgary,2003,Population,36,35-39,Male,,7991,,,,
4806016,Calgary,2004,Population,36,35-39,Male,,8176,,,,
4806016,Calgary,2005,Population,36,35-39,Male,,8530,,,,
4806016,Calgary,2006,Population,36,35-39,Male,,9008,,,,
4806016,Calgary,2007,Population,36,35-39,Male,,9626,,,,
4806016,Calgary,2008,Population,36,35-39,Male,,9502,,,,
4806016,Calgary,2009,Population,36,35-39,Male,,9305,,,,
4806016,Calgary,2010,Population,36,35-39,Male,,9253,,,,
4806016,Calgary,2011,Population,36,35-39,Male,,9456,,,,
4806016,Calgary,2012,Population,36,35-39,Male,,9708,,,,
4806016,Calgary,2013,Population,36,35-39,Male,,10091,,,,
4806016,Calgary,2014,Population,36,35-39,Male,,10404,,,,
4806016,Calgary,2015,Population,36,35-39,Male,,10448,,,,
4806016,Calgary,2016,Population,36,35-39,Male,,10792,,,,
4806016,Calgary,2017,Population,36,35-39,Male,,11027,,,,
4806016,Calgary,2018,Population,36,35-39,Male,,11231,,,,
4806016,Calgary,2019,Population,36,35-39,Male,,11566,,,,
4806016,Calgary,2020,Population,36,35-39,Male,,12086,,,,
4806016,Calgary,2021,Population,36,35-39,Male,,11838,,,,
4806016,Calgary,2022,Population,36,35-39,Male,,12151,,,,
4806016,Calgary,2023,Population,36,35-39,Male,,12977,,,,
4806016,Calgary,2001,Population,37,35-39,Female,,8157,,,,
4806016,Calgary,2002,Population,37,35-39,Female,,7957,,,,
4806016,Calgary,2003,Population,37,35-39,Female,,7490,,,,
4806016,Calgary,2004,Population,37,35-39,Female,,7364,,,,
4806016,Calgary,2005,Population,37,35-39,Female,,7580,,,,
4806016,Calgary,2006,Population,37,35-39,Female,,8017,,,,
4806016,Calgary,2007,Population,37,35-39,Female,,8300,,,,
4806016,Calgary,2008,Population,37,35-39,Female,,8688,,,,
4806016,Calgary,2009,Population,37,35-39,Female,,8653,,,,
4806016,Calgary,2010,Population,37,35-39,Female,,8760,,,,
4806016,Calgary,2011,Population,37,35-39,Female,,8857,,,,
4806016,Calgary,2012,Population,37,35-39,Female,,9279,,,,
4806016,Calgary,2013,Population,37,35-39,Female,,9798,,,,
4806016,Calgary,2014,Population,37,35-39,Female,,9948,,,,
4806016,Calgary,2015,Population,37,35-39,Female,,10246,,,,
4806016,Calgary,2016,Population,37,35-39,Female,,10599,,,,
4806016,Calgary,2017,Population,37,35-39,Female,,10947,,,,
4806016,Calgary,2018,Population,37,35-39,Female,,10988,,,,
4806016,Calgary,2019,Population,37,35-39,Female,,11424,,,,
4806016,Calgary,2020,Population,37,35-39,Female,,11490,,,,
4806016,Calgary,2021,Population,37,35-39,Female,,11701,,,,
4806016,Calgary,2022,Population,37,35-39,Female,,11995,,,,
4806016,Calgary,2023,Population,37,35-39,Female,,12704,,,,
4806016,Calgary,2001,Population,37,35-39,Male,,8698,,,,
4806016,Calgary,2002,Population,37,35-39,Male,,8461,,,,
4806016,Calgary,2003,Population,37,35-39,Male,,8106,,,,
4806016,Calgary,2004,Population,37,35-39,Male,,8013,,,,
4806016,Calgary,2005,Population,37,35-39,Male,,8308,,,,
4806016,Calgary,2006,Population,37,35-39,Male,,8765,,,,
4806016,Calgary,2007,Population,37,35-39,Male,,9195,,,,
4806016,Calgary,2008,Population,37,35-39,Male,,9865,,,,
4806016,Calgary,2009,Population,37,35-39,Male,,9566,,,,
4806016,Calgary,2010,Population,37,35-39,Male,,9174,,,,
4806016,Calgary,2011,Population,37,35-39,Male,,9244,,,,
4806016,Calgary,2012,Population,37,35-39,Male,,9643,,,,
4806016,Calgary,2013,Population,37,35-39,Male,,9926,,,,
4806016,Calgary,2014,Population,37,35-39,Male,,10274,,,,
4806016,Calgary,2015,Population,37,35-39,Male,,10380,,,,
4806016,Calgary,2016,Population,37,35-39,Male,,10409,,,,
4806016,Calgary,2017,Population,37,35-39,Male,,10739,,,,
4806016,Calgary,2018,Population,37,35-39,Male,,11032,,,,
4806016,Calgary,2019,Population,37,35-39,Male,,11348,,,,
4806016,Calgary,2020,Population,37,35-39,Male,,11667,,,,
4806016,Calgary,2021,Population,37,35-39,Male,,11970,,,,
4806016,Calgary,2022,Population,37,35-39,Male,,12016,,,,
4806016,Calgary,2023,Population,37,35-39,Male,,13075,,,,
4806016,Calgary,2001,Population,38,35-39,Female,,8419,,,,
4806016,Calgary,2002,Population,38,35-39,Female,,8290,,,,
4806016,Calgary,2003,Population,38,35-39,Female,,8048,,,,
4806016,Calgary,2004,Population,38,35-39,Female,,7590,,,,
4806016,Calgary,2005,Population,38,35-39,Female,,7553,,,,
4806016,Calgary,2006,Population,38,35-39,Female,,7796,,,,
4806016,Calgary,2007,Population,38,35-39,Female,,8189,,,,
4806016,Calgary,2008,Population,38,35-39,Female,,8483,,,,
4806016,Calgary,2009,Population,38,35-39,Female,,8935,,,,
4806016,Calgary,2010,Population,38,35-39,Female,,8758,,,,
4806016,Calgary,2011,Population,38,35-39,Female,,8853,,,,
4806016,Calgary,2012,Population,38,35-39,Female,,9026,,,,
4806016,Calgary,2013,Population,38,35-39,Female,,9501,,,,
4806016,Calgary,2014,Population,38,35-39,Female,,9964,,,,
4806016,Calgary,2015,Population,38,35-39,Female,,10008,,,,
4806016,Calgary,2016,Population,38,35-39,Female,,10193,,,,
4806016,Calgary,2017,Population,38,35-39,Female,,10558,,,,
4806016,Calgary,2018,Population,38,35-39,Female,,10942,,,,
4806016,Calgary,2019,Population,38,35-39,Female,,10999,,,,
4806016,Calgary,2020,Population,38,35-39,Female,,11445,,,,
4806016,Calgary,2021,Population,38,35-39,Female,,11418,,,,
4806016,Calgary,2022,Population,38,35-39,Female,,11889,,,,
4806016,Calgary,2023,Population,38,35-39,Female,,12708,,,,
4806016,Calgary,2001,Population,38,35-39,Male,,8728,,,,
4806016,Calgary,2002,Population,38,35-39,Male,,8897,,,,
4806016,Calgary,2003,Population,38,35-39,Male,,8548,,,,
4806016,Calgary,2004,Population,38,35-39,Male,,8189,,,,
4806016,Calgary,2005,Population,38,35-39,Male,,8214,,,,
4806016,Calgary,2006,Population,38,35-39,Male,,8559,,,,
4806016,Calgary,2007,Population,38,35-39,Male,,8965,,,,
4806016,Calgary,2008,Population,38,35-39,Male,,9365,,,,
4806016,Calgary,2009,Population,38,35-39,Male,,10057,,,,
4806016,Calgary,2010,Population,38,35-39,Male,,9498,,,,
4806016,Calgary,2011,Population,38,35-39,Male,,9118,,,,
4806016,Calgary,2012,Population,38,35-39,Male,,9340,,,,
4806016,Calgary,2013,Population,38,35-39,Male,,9819,,,,
4806016,Calgary,2014,Population,38,35-39,Male,,10015,,,,
4806016,Calgary,2015,Population,38,35-39,Male,,10145,,,,
4806016,Calgary,2016,Population,38,35-39,Male,,10213,,,,
4806016,Calgary,2017,Population,38,35-39,Male,,10365,,,,
4806016,Calgary,2018,Population,38,35-39,Male,,10822,,,,
4806016,Calgary,2019,Population,38,35-39,Male,,11148,,,,
4806016,Calgary,2020,Population,38,35-39,Male,,11439,,,,
4806016,Calgary,2021,Population,38,35-39,Male,,11707,,,,
4806016,Calgary,2022,Population,38,35-39,Male,,12219,,,,
4806016,Calgary,2023,Population,38,35-39,Male,,12956,,,,
4806016,Calgary,2001,Population,39,35-39,Female,,8465,,,,
4806016,Calgary,2002,Population,39,35-39,Female,,8477,,,,
4806016,Calgary,2003,Population,39,35-39,Female,,8317,,,,
4806016,Calgary,2004,Population,39,35-39,Female,,8105,,,,
4806016,Calgary,2005,Population,39,35-39,Female,,7739,,,,
4806016,Calgary,2006,Population,39,35-39,Female,,7705,,,,
4806016,Calgary,2007,Population,39,35-39,Female,,7892,,,,
4806016,Calgary,2008,Population,39,35-39,Female,,8319,,,,
4806016,Calgary,2009,Population,39,35-39,Female,,8592,,,,
4806016,Calgary,2010,Population,39,35-39,Female,,8940,,,,
4806016,Calgary,2011,Population,39,35-39,Female,,8793,,,,
4806016,Calgary,2012,Population,39,35-39,Female,,8993,,,,
4806016,Calgary,2013,Population,39,35-39,Female,,9182,,,,
4806016,Calgary,2014,Population,39,35-39,Female,,9574,,,,
4806016,Calgary,2015,Population,39,35-39,Female,,9940,,,,
4806016,Calgary,2016,Population,39,35-39,Female,,9996,,,,
4806016,Calgary,2017,Population,39,35-39,Female,,10061,,,,
4806016,Calgary,2018,Population,39,35-39,Female,,10535,,,,
4806016,Calgary,2019,Population,39,35-39,Female,,10925,,,,
4806016,Calgary,2020,Population,39,35-39,Female,,11048,,,,
4806016,Calgary,2021,Population,39,35-39,Female,,11399,,,,
4806016,Calgary,2022,Population,39,35-39,Female,,11601,,,,
4806016,Calgary,2023,Population,39,35-39,Female,,12550,,,,
4806016,Calgary,2001,Population,39,35-39,Male,,8543,,,,
4806016,Calgary,2002,Population,39,35-39,Male,,8844,,,,
4806016,Calgary,2003,Population,39,35-39,Male,,8932,,,,
4806016,Calgary,2004,Population,39,35-39,Male,,8578,,,,
4806016,Calgary,2005,Population,39,35-39,Male,,8331,,,,
4806016,Calgary,2006,Population,39,35-39,Male,,8464,,,,
4806016,Calgary,2007,Population,39,35-39,Male,,8732,,,,
4806016,Calgary,2008,Population,39,35-39,Male,,9172,,,,
4806016,Calgary,2009,Population,39,35-39,Male,,9473,,,,
4806016,Calgary,2010,Population,39,35-39,Male,,9963,,,,
4806016,Calgary,2011,Population,39,35-39,Male,,9372,,,,
4806016,Calgary,2012,Population,39,35-39,Male,,9264,,,,
4806016,Calgary,2013,Population,39,35-39,Male,,9544,,,,
4806016,Calgary,2014,Population,39,35-39,Male,,9963,,,,
4806016,Calgary,2015,Population,39,35-39,Male,,9966,,,,
4806016,Calgary,2016,Population,39,35-39,Male,,10012,,,,
4806016,Calgary,2017,Population,39,35-39,Male,,10168,,,,
4806016,Calgary,2018,Population,39,35-39,Male,,10393,,,,
4806016,Calgary,2019,Population,39,35-39,Male,,10923,,,,
4806016,Calgary,2020,Population,39,35-39,Male,,11224,,,,
4806016,Calgary,2021,Population,39,35-39,Male,,11470,,,,
4806016,Calgary,2022,Population,39,35-39,Male,,11938,,,,
4806016,Calgary,2023,Population,39,35-39,Male,,13074,,,,
4806016,Calgary,2001,Population,4,0-4,Female,,5226,,,,
4806016,Calgary,2002,Population,4,0-4,Female,,5429,,,,
4806016,Calgary,2003,Population,4,0-4,Female,,5372,,,,
4806016,Calgary,2004,Population,4,0-4,Female,,5473,,,,
4806016,Calgary,2005,Population,4,0-4,Female,,5580,,,,
4806016,Calgary,2006,Population,4,0-4,Female,,5546,,,,
4806016,Calgary,2007,Population,4,0-4,Female,,5748,,,,
4806016,Calgary,2008,Population,4,0-4,Female,,6036,,,,
4806016,Calgary,2009,Population,4,0-4,Female,,6209,,,,
4806016,Calgary,2010,Population,4,0-4,Female,,6368,,,,
4806016,Calgary,2011,Population,4,0-4,Female,,6689,,,,
4806016,Calgary,2012,Population,4,0-4,Female,,7194,,,,
4806016,Calgary,2013,Population,4,0-4,Female,,7576,,,,
4806016,Calgary,2014,Population,4,0-4,Female,,7704,,,,
4806016,Calgary,2015,Population,4,0-4,Female,,7765,,,,
4806016,Calgary,2016,Population,4,0-4,Female,,7704,,,,
4806016,Calgary,2017,Population,4,0-4,Female,,7667,,,,
4806016,Calgary,2018,Population,4,0-4,Female,,7736,,,,
4806016,Calgary,2019,Population,4,0-4,Female,,8043,,,,
4806016,Calgary,2020,Population,4,0-4,Female,,8373,,,,
4806016,Calgary,2021,Population,4,0-4,Female,,7798,,,,
4806016,Calgary,2022,Population,4,0-4,Female,,7935,,,,
4806016,Calgary,2023,Population,4,0-4,Female,,8108,,,,
4806016,Calgary,2001,Population,4,0-4,Male,,5675,,,,
4806016,Calgary,2002,Population,4,0-4,Male,,5638,,,,
4806016,Calgary,2003,Population,4,0-4,Male,,5773,,,,
4806016,Calgary,2004,Population,4,0-4,Male,,5664,,,,
4806016,Calgary,2005,Population,4,0-4,Male,,5834,,,,
4806016,Calgary,2006,Population,4,0-4,Male,,5952,,,,
4806016,Calgary,2007,Population,4,0-4,Male,,6227,,,,
4806016,Calgary,2008,Population,4,0-4,Male,,6391,,,,
4806016,Calgary,2009,Population,4,0-4,Male,,6495,,,,
4806016,Calgary,2010,Population,4,0-4,Male,,6595,,,,
4806016,Calgary,2011,Population,4,0-4,Male,,7102,,,,
4806016,Calgary,2012,Population,4,0-4,Male,,7631,,,,
4806016,Calgary,2013,Population,4,0-4,Male,,7930,,,,
4806016,Calgary,2014,Population,4,0-4,Male,,8104,,,,
4806016,Calgary,2015,Population,4,0-4,Male,,8095,,,,
4806016,Calgary,2016,Population,4,0-4,Male,,8093,,,,
4806016,Calgary,2017,Population,4,0-4,Male,,8106,,,,
4806016,Calgary,2018,Population,4,0-4,Male,,8041,,,,
4806016,Calgary,2019,Population,4,0-4,Male,,8317,,,,
4806016,Calgary,2020,Population,4,0-4,Male,,8612,,,,
4806016,Calgary,2021,Population,4,0-4,Male,,8311,,,,
4806016,Calgary,2022,Population,4,0-4,Male,,8335,,,,
4806016,Calgary,2023,Population,4,0-4,Male,,8400,,,,
4806016,Calgary,2001,Population,40,40-44,Female,,8618,,,,
4806016,Calgary,2002,Population,40,40-44,Female,,8581,,,,
4806016,Calgary,2003,Population,40,40-44,Female,,8558,,,,
4806016,Calgary,2004,Population,40,40-44,Female,,8418,,,,
4806016,Calgary,2005,Population,40,40-44,Female,,8301,,,,
4806016,Calgary,2006,Population,40,40-44,Female,,7942,,,,
4806016,Calgary,2007,Population,40,40-44,Female,,7766,,,,
4806016,Calgary,2008,Population,40,40-44,Female,,8018,,,,
4806016,Calgary,2009,Population,40,40-44,Female,,8452,,,,
4806016,Calgary,2010,Population,40,40-44,Female,,8588,,,,
4806016,Calgary,2011,Population,40,40-44,Female,,8988,,,,
4806016,Calgary,2012,Population,40,40-44,Female,,9011,,,,
4806016,Calgary,2013,Population,40,40-44,Female,,9282,,,,
4806016,Calgary,2014,Population,40,40-44,Female,,9424,,,,
4806016,Calgary,2015,Population,40,40-44,Female,,9753,,,,
4806016,Calgary,2016,Population,40,40-44,Female,,9979,,,,
4806016,Calgary,2017,Population,40,40-44,Female,,9924,,,,
4806016,Calgary,2018,Population,40,40-44,Female,,10000,,,,
4806016,Calgary,2019,Population,40,40-44,Female,,10531,,,,
4806016,Calgary,2020,Population,40,40-44,Female,,10931,,,,
4806016,Calgary,2021,Population,40,40-44,Female,,11052,,,,
4806016,Calgary,2022,Population,40,40-44,Female,,11544,,,,
4806016,Calgary,2023,Population,40,40-44,Female,,12200,,,,
4806016,Calgary,2001,Population,40,40-44,Male,,8730,,,,
4806016,Calgary,2002,Population,40,40-44,Male,,8616,,,,
4806016,Calgary,2003,Population,40,40-44,Male,,8899,,,,
4806016,Calgary,2004,Population,40,40-44,Male,,9005,,,,
4806016,Calgary,2005,Population,40,40-44,Male,,8709,,,,
4806016,Calgary,2006,Population,40,40-44,Male,,8555,,,,
4806016,Calgary,2007,Population,40,40-44,Male,,8618,,,,
4806016,Calgary,2008,Population,40,40-44,Male,,8899,,,,
4806016,Calgary,2009,Population,40,40-44,Male,,9283,,,,
4806016,Calgary,2010,Population,40,40-44,Male,,9379,,,,
4806016,Calgary,2011,Population,40,40-44,Male,,9817,,,,
4806016,Calgary,2012,Population,40,40-44,Male,,9523,,,,
4806016,Calgary,2013,Population,40,40-44,Male,,9502,,,,
4806016,Calgary,2014,Population,40,40-44,Male,,9722,,,,
4806016,Calgary,2015,Population,40,40-44,Male,,9971,,,,
4806016,Calgary,2016,Population,40,40-44,Male,,9907,,,,
4806016,Calgary,2017,Population,40,40-44,Male,,9944,,,,
4806016,Calgary,2018,Population,40,40-44,Male,,10196,,,,
4806016,Calgary,2019,Population,40,40-44,Male,,10447,,,,
4806016,Calgary,2020,Population,40,40-44,Male,,10990,,,,
4806016,Calgary,2021,Population,40,40-44,Male,,11218,,,,
4806016,Calgary,2022,Population,40,40-44,Male,,11693,,,,
4806016,Calgary,2023,Population,40,40-44,Male,,12717,,,,
4806016,Calgary,2001,Population,41,40-44,Female,,8523,,,,
4806016,Calgary,2002,Population,41,40-44,Female,,8729,,,,
4806016,Calgary,2003,Population,41,40-44,Female,,8663,,,,
4806016,Calgary,2004,Population,41,40-44,Female,,8650,,,,
4806016,Calgary,2005,Population,41,40-44,Female,,8602,,,,
4806016,Calgary,2006,Population,41,40-44,Female,,8471,,,,
4806016,Calgary,2007,Population,41,40-44,Female,,8049,,,,
4806016,Calgary,2008,Population,41,40-44,Female,,7879,,,,
4806016,Calgary,2009,Population,41,40-44,Female,,8222,,,,
4806016,Calgary,2010,Population,41,40-44,Female,,8557,,,,
4806016,Calgary,2011,Population,41,40-44,Female,,8655,,,,
4806016,Calgary,2012,Population,41,40-44,Female,,9055,,,,
4806016,Calgary,2013,Population,41,40-44,Female,,9124,,,,
4806016,Calgary,2014,Population,41,40-44,Female,,9384,,,,
4806016,Calgary,2015,Population,41,40-44,Female,,9415,,,,
4806016,Calgary,2016,Population,41,40-44,Female,,9713,,,,
4806016,Calgary,2017,Population,41,40-44,Female,,9855,,,,
4806016,Calgary,2018,Population,41,40-44,Female,,9852,,,,
4806016,Calgary,2019,Population,41,40-44,Female,,9932,,,,
4806016,Calgary,2020,Population,41,40-44,Female,,10497,,,,
4806016,Calgary,2021,Population,41,40-44,Female,,10826,,,,
4806016,Calgary,2022,Population,41,40-44,Female,,11190,,,,
4806016,Calgary,2023,Population,41,40-44,Female,,12109,,,,
4806016,Calgary,2001,Population,41,40-44,Male,,8813,,,,
4806016,Calgary,2002,Population,41,40-44,Male,,8839,,,,
4806016,Calgary,2003,Population,41,40-44,Male,,8660,,,,
4806016,Calgary,2004,Population,41,40-44,Male,,9008,,,,
4806016,Calgary,2005,Population,41,40-44,Male,,9222,,,,
4806016,Calgary,2006,Population,41,40-44,Male,,8954,,,,
4806016,Calgary,2007,Population,41,40-44,Male,,8748,,,,
4806016,Calgary,2008,Population,41,40-44,Male,,8781,,,,
4806016,Calgary,2009,Population,41,40-44,Male,,9018,,,,
4806016,Calgary,2010,Population,41,40-44,Male,,9181,,,,
4806016,Calgary,2011,Population,41,40-44,Male,,9267,,,,
4806016,Calgary,2012,Population,41,40-44,Male,,9914,,,,
4806016,Calgary,2013,Population,41,40-44,Male,,9685,,,,
4806016,Calgary,2014,Population,41,40-44,Male,,9599,,,,
4806016,Calgary,2015,Population,41,40-44,Male,,9630,,,,
4806016,Calgary,2016,Population,41,40-44,Male,,9860,,,,
4806016,Calgary,2017,Population,41,40-44,Male,,9860,,,,
4806016,Calgary,2018,Population,41,40-44,Male,,9932,,,,
4806016,Calgary,2019,Population,41,40-44,Male,,10199,,,,
4806016,Calgary,2020,Population,41,40-44,Male,,10483,,,,
4806016,Calgary,2021,Population,41,40-44,Male,,10964,,,,
4806016,Calgary,2022,Population,41,40-44,Male,,11356,,,,
4806016,Calgary,2023,Population,41,40-44,Male,,12355,,,,
4806016,Calgary,2001,Population,42,40-44,Female,,8286,,,,
4806016,Calgary,2002,Population,42,40-44,Female,,8541,,,,
4806016,Calgary,2003,Population,42,40-44,Female,,8702,,,,
4806016,Calgary,2004,Population,42,40-44,Female,,8645,,,,
4806016,Calgary,2005,Population,42,40-44,Female,,8745,,,,
4806016,Calgary,2006,Population,42,40-44,Female,,8634,,,,
4806016,Calgary,2007,Population,42,40-44,Female,,8456,,,,
4806016,Calgary,2008,Population,42,40-44,Female,,8063,,,,
4806016,Calgary,2009,Population,42,40-44,Female,,7918,,,,
4806016,Calgary,2010,Population,42,40-44,Female,,8136,,,,
4806016,Calgary,2011,Population,42,40-44,Female,,8536,,,,
4806016,Calgary,2012,Population,42,40-44,Female,,8828,,,,
4806016,Calgary,2013,Population,42,40-44,Female,,9282,,,,
4806016,Calgary,2014,Population,42,40-44,Female,,9320,,,,
4806016,Calgary,2015,Population,42,40-44,Female,,9535,,,,
4806016,Calgary,2016,Population,42,40-44,Female,,9526,,,,
4806016,Calgary,2017,Population,42,40-44,Female,,9662,,,,
4806016,Calgary,2018,Population,42,40-44,Female,,9798,,,,
4806016,Calgary,2019,Population,42,40-44,Female,,9844,,,,
4806016,Calgary,2020,Population,42,40-44,Female,,9913,,,,
4806016,Calgary,2021,Population,42,40-44,Female,,10486,,,,
4806016,Calgary,2022,Population,42,40-44,Female,,10919,,,,
4806016,Calgary,2023,Population,42,40-44,Female,,11663,,,,
4806016,Calgary,2001,Population,42,40-44,Male,,8757,,,,
4806016,Calgary,2002,Population,42,40-44,Male,,8812,,,,
4806016,Calgary,2003,Population,42,40-44,Male,,8738,,,,
4806016,Calgary,2004,Population,42,40-44,Male,,8586,,,,
4806016,Calgary,2005,Population,42,40-44,Male,,9104,,,,
4806016,Calgary,2006,Population,42,40-44,Male,,9324,,,,
4806016,Calgary,2007,Population,42,40-44,Male,,9048,,,,
4806016,Calgary,2008,Population,42,40-44,Male,,8811,,,,
4806016,Calgary,2009,Population,42,40-44,Male,,8784,,,,
4806016,Calgary,2010,Population,42,40-44,Male,,8864,,,,
4806016,Calgary,2011,Population,42,40-44,Male,,9057,,,,
4806016,Calgary,2012,Population,42,40-44,Male,,9423,,,,
4806016,Calgary,2013,Population,42,40-44,Male,,10156,,,,
